video_name,ground_truth,model_name,template_type,predicted_category,response,num_segment
Shooting015_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the police car and got in.,12
Normal_Videos_933_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in green clothes walked to the counter and looked at the items on the counter.,12
Stealing079_x264.mp4,Stealing,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Stealing.,12
Shooting022_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arrest.,12
Burglary035_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Shooting028_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shooting.,12
Burglary032_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Normal_Videos_884_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Normal_Videos_345_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
RoadAccidents021_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Shooting043_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_702_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting016_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shoplifting.,12
Normal_Videos_041_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_780_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_056_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting027_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Theft.,12
Normal_Videos_203_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_189_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,There is no anomaly in the video.,12
Normal_Videos_943_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_129_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_003_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting049_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shoplifting.,12
Normal_Videos_877_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting021_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Normal_Videos_873_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_900_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shooting013_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Normal_Videos_006_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting005_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_868_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_597_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Fighting.,12
RoadAccidents001_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shooting.,12
Normal_Videos_897_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion007_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_175_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Fighting033_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Fighting.,12
Shooting018_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Burglary021_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Stealing.,12
Normal_Videos_312_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_621_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_869_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting004_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Normal_Videos_929_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Burglary018_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Normal_Videos_063_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_889_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_801_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_048_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_289_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_902_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_686_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shooting024_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shooting.,12
RoadAccidents004_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Shooting011_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
RoadAccidents131_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Burglary005_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Explosion010_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is a Fire.,12
Normal_Videos_453_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_936_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_782_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_906_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_941_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting007_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shoplifting.,12
Normal_Videos_878_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shooting.,12
Normal_Videos_182_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_881_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Stealing019_x264.mp4,Stealing,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Stealing.,12
Arrest007_x264.mp4,Arrest,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Shoplifting020_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Normal_Videos_722_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_067_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion025_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_879_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_931_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion033_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Explosion.,12
Normal_Videos_866_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_070_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_875_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,There is no anomaly in the video.,12
Burglary061_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion027_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Robbery048_x264.mp4,Robbery,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Shooting047_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shooting.,12
Assault011_x264.mp4,Assault,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting044_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Normal_Videos_926_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Fighting003_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Fighting.,12
Normal_Videos_024_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_042_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting010_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_932_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Fighting018_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Fighting.,12
Normal_Videos_247_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_924_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_360_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_251_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion013_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_888_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_874_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Arson009_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_831_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Vandalism015_x264.mp4,Vandalism,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Vandalism017_x264.mp4,Vandalism,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Normal_Videos_576_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Arson007_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
RoadAccidents122_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Explosion021_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Shooting034_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Normal_Videos_934_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_828_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion029_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_059_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_899_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_025_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_696_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_890_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_907_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Normal_Videos_027_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_018_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Arson041_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_248_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
RoadAccidents019_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Shooting048_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion004_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_100_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_051_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_882_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Abuse030_x264.mp4,Abuse,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Dog Fighting.,12
Explosion039_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Fighting.,12
Arrest039_x264.mp4,Arrest,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arrest.,12
Normal_Videos_798_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_783_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_310_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_033_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion028_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Explosion.,12
Normal_Videos_885_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Explosion008_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Explosion.,12
Normal_Videos_898_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Abuse028_x264.mp4,Abuse,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Stealing.,12
Normal_Videos_887_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_224_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Fighting042_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
Shoplifting028_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shoplifting.,12
Normal_Videos_901_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_010_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
RoadAccidents002_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Normal_Videos_911_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shooting033_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Normal_Videos_927_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_893_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shoplifting033_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_905_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Arson016_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_606_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_930_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_908_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,There is no anomaly in the video.,12
Burglary079_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
RoadAccidents124_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Normal_Videos_417_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_935_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_641_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shooting002_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Fighting.,12
Normal_Videos_912_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_439_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
RoadAccidents012_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Explosion002_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Normal_Videos_937_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_928_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
RoadAccidents132_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Normal_Videos_909_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Shooting007_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Assault006_x264.mp4,Assault,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Fighting.,12
Normal_Videos_758_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Burglary092_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Burglary.,12
Normal_Videos_168_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_944_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_896_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is RoadAccidents.,12
Shoplifting029_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Shoplifting.,12
Normal_Videos_704_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Stealing.,12
Normal_Videos_867_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,No anomaly exists in the video.,12
Normal_Videos_925_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Arson.,12
Explosion022_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Explosion.,12
Shoplifting037_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,judgement,,The anomaly exists and the specific name of the anomaly is Robbery.,12
